constituency_no,constituency_name,total_electors,serial_no,candidate_name,sex,age,category,party,symbol,general_votes,postal_votes,total_votes,vote_pct,winner
1,MANJESHWAR,221711,1,A K M ASHRAF,MALE,43,GENERAL,IUML,Ladder,65190,568,65758,38.14,TRUE
1,MANJESHWAR,221711,2,K SURENDRAN,MALE,51,GENERAL,BJP,Lotus,64000,1013,65013,37.7,FALSE
1,MANJESHWAR,221711,3,V V RAMESHAN,MALE,54,GENERAL,CPI(M),"Hammer, Sickle and Star",40098,541,40639,23.57,FALSE
1,MANJESHWAR,221711,,NOTA,,,,NOTA,NOTA,387,0,387,0.22,FALSE
1,MANJESHWAR,221711,5,PRAVEEN KUMAR S,MALE,30,SC,ADHRMPI,Pot,250,1,251,0.15,FALSE
1,MANJESHWAR,221711,6,SURENDRAN M S/o PADMAVATHI M,MALE,51,GENERAL,IND,Pineapple,196,1,197,0.11,FALSE
1,MANJESHWAR,221711,7,JOHN D SOUZA I,MALE,58,GENERAL,IND,Auto- Rickshaw,180,1,181,0.1,FALSE
2,KASARAGOD,201863,1,N A NELLIKKUNNU,MALE,67,GENERAL,IUML,Ladder,62824,472,63296,43.8,TRUE
2,KASARAGOD,201863,2,ADV K SHREEKANTH,MALE,45,GENERAL,BJP,Lotus,49737,658,50395,34.88,FALSE
2,KASARAGOD,201863,3,M A LATHEEF,MALE,55,GENERAL,INL,Football,28028,295,28323,19.6,FALSE
2,KASARAGOD,201863,4,VIJAYA K P,MALE,60,SC,BSP,Elephant,664,15,679,0.47,FALSE
2,KASARAGOD,201863,,NOTA,,,,NOTA,NOTA,629,10,639,0.44,FALSE
2,KASARAGOD,201863,6,RANJITH RAJ M,MALE,28,SC,ADHRMPI,Pot,545,10,555,0.38,FALSE
2,KASARAGOD,201863,7,NISHANTH KUMAR I B,MALE,29,SC,IND,Battery torch,412,5,417,0.29,FALSE
2,KASARAGOD,201863,8,SUDHAKARAN K,MALE,43,SC,IND,DIAMOND,192,4,196,0.14,FALSE
3,UDMA,214368,1,C H KUNHAMBU,MALE,61,GENERAL,CPI(M),"Hammer, Sickle and Star",76733,1931,78664,47.58,TRUE
3,UDMA,214368,2,BALAKRISHNAN PERIYE,MALE,49,GENERAL,INC,Hand,64117,1225,65342,39.52,FALSE
3,UDMA,214368,3,A VELAYUDHAN,MALE,53,GENERAL,BJP,Lotus,19978,382,20360,12.31,FALSE
3,UDMA,214368,,NOTA,,,,NOTA,NOTA,430,4,434,0.26,FALSE
3,UDMA,214368,5,RAMESHAN K,MALE,28,ST,IND,Pot,204,3,207,0.13,FALSE
3,UDMA,214368,7,KUNHAMBU K S/o Kuttappan K C,MALE,51,GENERAL,IND,HOCKEY and BALL,134,6,140,0.08,FALSE
4,KANHANGAD,218836,1,E CHANDRASHEKARAN,MALE,72,GENERAL,CPI,Ears of Corn And Sickle,82189,2426,84615,50.72,TRUE
4,KANHANGAD,218836,2,P V SURESH,MALE,44,GENERAL,INC,Hand,56112,1364,57476,34.45,FALSE
4,KANHANGAD,218836,3,BALRAJ,MALE,53,GENERAL,BJP,Lotus,21119,451,21570,12.93,FALSE
4,KANHANGAD,218836,4,ABDUL SAMAD. T S/o T KUNHAMU HAJI,MALE,45,GENERAL,SDPI,Scissors,774,1,775,0.46,FALSE
4,KANHANGAD,218836,,NOTA,,,,NOTA,NOTA,620,17,637,0.38,FALSE
4,KANHANGAD,218836,6,AUGUSTIN,MALE,55,GENERAL,IND,Walking Stick,495,37,532,0.32,FALSE
4,KANHANGAD,218836,7,KRISHNAN PARAPPACHAL,MALE,50,ST,IND,Auto- Rickshaw,347,10,357,0.21,FALSE
4,KANHANGAD,218836,8,SURESH. B C S/o CHENIYAN NAIK,MALE,26,GENERAL,IND,Glass Tumbler,276,1,277,0.17,FALSE
4,KANHANGAD,218836,9,SREENATH SASI. T C V,MALE,37,GENERAL,IND,Pineapple,218,1,219,0.13,FALSE
4,KANHANGAD,218836,10,RESHMA KARIVEDAKAM,FEMALE,25,ST,ADHRMPI,Pot,181,4,185,0.11,FALSE
4,KANHANGAD,218836,11,MANOJ THOMAS,MALE,40,GENERAL,IND,Battery torch,93,12,105,0.06,FALSE
4,KANHANGAD,218836,12,T ABDUL SAMAD S/o T KUNHIKOYA HAJI,MALE,49,GENERAL,JD(U),Arrow,86,1,87,0.05,FALSE
5,TRIKARIPUR,203189,1,M RAJAGOPALAN,MALE,60,GENERAL,CPI(M),"Hammer, Sickle and Star",82556,3595,86151,53.71,TRUE
5,TRIKARIPUR,203189,2,M P JOSEPH,MALE,67,GENERAL,KEC,Tractor Chalata Kisan,58200,1814,60014,37.41,FALSE
5,TRIKARIPUR,203189,3,SHIBIN T V,MALE,35,GENERAL,BJP,Lotus,10621,340,10961,6.83,FALSE
5,TRIKARIPUR,203189,4,LIYAKATHALI P,MALE,44,GENERAL,SDPI,Scissors,1188,23,1211,0.75,FALSE
5,TRIKARIPUR,203189,5,T MAHESH MASTER,MALE,36,SC,WPOI,Gas Cylinder,799,18,817,0.51,FALSE
5,TRIKARIPUR,203189,,NOTA,,,,NOTA,NOTA,521,37,558,0.35,FALSE
5,TRIKARIPUR,203189,7,JOY JOHN,MALE,66,GENERAL,IND,Television,352,10,362,0.23,FALSE
5,TRIKARIPUR,203189,8,M V JOSEPH,MALE,67,GENERAL,IND,Violin,192,26,218,0.14,FALSE
5,TRIKARIPUR,203189,9,SUDHAN VELLARIKKUND,MALE,46,ST,ADHRMPI,Pot,104,12,116,0.07,FALSE
6,PAYYANNUR,184264,1,T I MADHUSOODANAN,MALE,61,GENERAL,CPI(M),"Hammer, Sickle and Star",89909,3786,93695,62.49,TRUE
6,PAYYANNUR,184264,2,M PRADEEP KUMAR,MALE,58,GENERAL,INC,Hand,42723,1192,43915,29.29,FALSE
6,PAYYANNUR,184264,3,Adv K K SREEDHARAN,MALE,62,GENERAL,BJP,Lotus,11048,260,11308,7.54,FALSE
6,PAYYANNUR,184264,,NOTA,,,,NOTA,NOTA,653,33,686,0.46,FALSE
6,PAYYANNUR,184264,5,ABHILASH K V,MALE,30,GENERAL,IND,Pineapple,334,7,341,0.23,FALSE
7,KALLIASSERI,185592,1,M VIJIN,MALE,31,GENERAL,CPI(M),"Hammer, Sickle and Star",85304,2948,88252,60.62,TRUE
7,KALLIASSERI,185592,2,ADV. BRIJESH KUMAR,MALE,42,GENERAL,INC,Hand,42785,1074,43859,30.13,FALSE
7,KALLIASSERI,185592,3,ARUN KAITHAPRAM,MALE,27,GENERAL,BJP,Lotus,11135,230,11365,7.81,FALSE
7,KALLIASSERI,185592,4,FAIZAL MADAYI,MALE,37,GENERAL,WPOI,Gas Cylinder,1141,28,1169,0.8,FALSE
7,KALLIASSERI,185592,,NOTA,,,,NOTA,NOTA,647,19,666,0.46,FALSE
7,KALLIASSERI,185592,6,BRIJESHKUMAR M. S/o AMBU,MALE,39,GENERAL,IND,Frock,272,2,274,0.19,FALSE
8,TALIPARAMBA,214068,1,M V GOVINDAN MASTER,MALE,69,GENERAL,CPI(M),"Hammer, Sickle and Star",89248,3622,92870,52.14,TRUE
8,TALIPARAMBA,214068,2,ADV. V P ABDUL RASHEED,MALE,30,GENERAL,INC,Hand,68539,1642,70181,39.4,FALSE
8,TALIPARAMBA,214068,3,A P GANGADHARAN,MALE,59,GENERAL,BJP,Lotus,12737,321,13058,7.33,FALSE
8,TALIPARAMBA,214068,,NOTA,,,,NOTA,NOTA,773,16,789,0.44,FALSE
8,TALIPARAMBA,214068,5,SHIJITH K O P,MALE,42,GENERAL,IND,Walking Stick,497,11,508,0.29,FALSE
8,TALIPARAMBA,214068,6,ABDUL RASHEED S/o ISMAIL,MALE,64,GENERAL,IND,Ginger,364,1,365,0.2,FALSE
8,TALIPARAMBA,214068,7,C BALAKRISHNAN YADAV,MALE,60,GENERAL,IND,Football,186,5,191,0.11,FALSE
8,TALIPARAMBA,214068,8,GOVINDAN KARAYAPATH,MALE,66,GENERAL,IND,Dish Antenna,138,12,150,0.08,FALSE
9,IRIKKUR,195695,1,Adv. Sajeev Joseph,MALE,48,GENERAL,INC,Hand,74194,2570,76764,50.33,TRUE
9,IRIKKUR,195695,2,SAJI KUTTIYANIMATTAM,MALE,52,GENERAL,KEC(M),Two Leaves,64467,2287,66754,43.77,FALSE
9,IRIKKUR,195695,3,ANIAMMA TEACHER,FEMALE,58,GENERAL,BJP,Lotus,7608,217,7825,5.13,FALSE
9,IRIKKUR,195695,,NOTA,,,,NOTA,NOTA,449,10,459,0.3,FALSE
9,IRIKKUR,195695,5,CHACKO KARIMBIL,MALE,56,GENERAL,IND,Trumpet,295,16,311,0.2,FALSE
9,IRIKKUR,195695,6,SAJAN KUTTIYANIKKAL,MALE,41,GENERAL,IND,Electric Pole,268,7,275,0.18,FALSE
9,IRIKKUR,195695,7,Joy John,MALE,66,GENERAL,IND,Television,123,5,128,0.08,FALSE
10,AZHIKODE,181838,1,K V Sumesh,MALE,42,GENERAL,CPI(M),"Hammer, Sickle and Star",63895,1899,65794,45.41,TRUE
10,AZHIKODE,181838,2,K M Shaji,MALE,51,GENERAL,IUML,Ladder,58490,1163,59653,41.17,FALSE
10,AZHIKODE,181838,3,K Ranjith,MALE,52,GENERAL,BJP,Lotus,15403,338,15741,10.86,FALSE
10,AZHIKODE,181838,4,ABDUL JABBAR K K,MALE,48,GENERAL,SDPI,Scissors,2348,9,2357,1.63,FALSE
10,AZHIKODE,181838,,NOTA,,,,NOTA,NOTA,503,14,517,0.36,FALSE
10,AZHIKODE,181838,6,K M SHAJI (MAMBA),MALE,47,GENERAL,IND,Refrigerator,256,21,277,0.19,FALSE
10,AZHIKODE,181838,7,RESMI RAVI,FEMALE,30,SC,SUCI,Battery Torch,224,2,226,0.16,FALSE
10,AZHIKODE,181838,8,Sumesh M (Mauvery House),MALE,42,GENERAL,IND,Football,177,3,180,0.12,FALSE
10,AZHIKODE,181838,9,Prasad V P,MALE,64,GENERAL,IND,Auto- Rickshaw,96,8,104,0.07,FALSE
10,AZHIKODE,181838,10,Pavithran Kurikkalot,MALE,70,GENERAL,IND,Ring,41,7,48,0.03,FALSE
11,KANNUR,174370,1,RAMACHANDRAN KADANNAPPALLI,MALE,76,GENERAL,C(S),Auto- Rickshaw,58505,1808,60313,44.98,TRUE
11,KANNUR,174370,2,SATHEESHAN PACHENI,MALE,53,GENERAL,INC,Hand,56953,1615,58568,43.68,FALSE
11,KANNUR,174370,3,ARCHANA VANDICHAL,FEMALE,46,GENERAL,BJP,Lotus,11340,241,11581,8.64,FALSE
11,KANNUR,174370,4,B SHAMSUDHEEN MOULAVI,MALE,45,GENERAL,SDPI,Scissors,2061,8,2069,1.54,FALSE
11,KANNUR,174370,5,T K GANESH BABU,MALE,65,GENERAL,NWLBRP,Television,709,7,716,0.53,FALSE
11,KANNUR,174370,,NOTA,,,,NOTA,NOTA,475,29,504,0.38,FALSE
11,KANNUR,174370,7,SATHEESAN P,MALE,43,GENERAL,IND,Glass Tumbler,134,13,147,0.11,FALSE
11,KANNUR,174370,8,RAMACHANDRAN P V,MALE,60,GENERAL,IND,Ring,106,1,107,0.08,FALSE
11,KANNUR,174370,9,N K SURENDRAN,MALE,64,GENERAL,IND,COCONUT FARM,83,1,84,0.06,FALSE
12,DHARMADAM,193486,1,Pinarayi Vijayan,MALE,77,GENERAL,CPI(M),"Hammer, Sickle and Star",92140,3382,95522,59.61,TRUE
12,DHARMADAM,193486,2,C. Raghunathan,MALE,64,GENERAL,INC,Hand,44089,1310,45399,28.33,FALSE
12,DHARMADAM,193486,3,C. K. Padmanabhan,MALE,72,GENERAL,BJP,Lotus,14352,271,14623,9.13,FALSE
12,DHARMADAM,193486,4,Basheer Kannadiparamba,MALE,44,GENERAL,SDPI,Scissors,2266,14,2280,1.42,FALSE
12,DHARMADAM,193486,5,Valayar Bhagyavathi,FEMALE,40,GENERAL,IND,Frock,1720,33,1753,1.09,FALSE
12,DHARMADAM,193486,,NOTA,,,,NOTA,NOTA,390,10,400,0.25,FALSE
12,DHARMADAM,193486,7,Chovva Raghunathan,MALE,51,GENERAL,IND,Glass Tumbler,136,1,137,0.09,FALSE
12,DHARMADAM,193486,8,C. P. Maharoof,MALE,47,GENERAL,IND,COCONUT FARM,66,6,72,0.04,FALSE
12,DHARMADAM,193486,9,Vadi Harindran,MALE,59,GENERAL,IND,Jackfruit,53,8,61,0.04,FALSE
13,THALASSERY,175439,1,Adv. A. N. SHAMSEER,MALE,44,GENERAL,CPI(M),"Hammer, Sickle and Star",79628,2182,81810,61.52,TRUE
13,THALASSERY,175439,2,M. P. ARAVINDAKSHAN,MALE,59,GENERAL,INC,Hand,43811,1198,45009,33.84,FALSE
13,THALASSERY,175439,,NOTA,,,,NOTA,NOTA,2283,30,2313,1.74,FALSE
13,THALASSERY,175439,4,SHAMSEER IBRAHIM,MALE,35,GENERAL,WPOI,Gas Cylinder,1945,18,1963,1.48,FALSE
13,THALASSERY,175439,5,C. O. T. NASEER,MALE,39,GENERAL,IND,Football,1127,36,1163,0.87,FALSE
13,THALASSERY,175439,6,ARAVINDHAKSHAN S/o KAUSU,MALE,58,GENERAL,IND,Glass Tumbler,522,11,533,0.4,FALSE
13,THALASSERY,175439,7,HARIDASAN,MALE,55,GENERAL,IND,Pineapple,189,9,198,0.15,FALSE
14,KUTHUPARAMBA,194344,1,K.P. MOHANAN,MALE,70,GENERAL,LJD,Tractor Chalata Kisan,68472,2154,70626,45.36,TRUE
14,KUTHUPARAMBA,194344,2,POTTANKANDI ABDULLA,MALE,69,GENERAL,IUML,Ladder,59720,1365,61085,39.23,FALSE
14,KUTHUPARAMBA,194344,3,C. SADANANDAN MASTER,MALE,57,GENERAL,BJP,Lotus,20795,417,21212,13.62,FALSE
14,KUTHUPARAMBA,194344,4,MOHANAN KUNHIPARAMBATH MEETHAL,MALE,52,GENERAL,IND,Auto- Rickshaw,1334,26,1360,0.87,FALSE
14,KUTHUPARAMBA,194344,5,MOHANAN K.P. KAITHAVECHA PARAMBATH,MALE,56,GENERAL,IND,Road Roller,515,28,543,0.35,FALSE
14,KUTHUPARAMBA,194344,,NOTA,,,,NOTA,NOTA,489,5,494,0.32,FALSE
14,KUTHUPARAMBA,194344,7,ABDULLA PUTHIYAPARAMBATH,MALE,53,GENERAL,IND,Tongs,379,10,389,0.25,FALSE
15,MATTANNUR,190139,1,K K SHAILAJA TEACHER,FEMALE,64,GENERAL,CPI(M),"Hammer, Sickle and Star",93007,3122,96129,61.97,TRUE
15,MATTANNUR,190139,2,ILLIKKAL AUGUSTHY,MALE,66,GENERAL,RSP,Spade & Stoker,34195,971,35166,22.67,FALSE
15,MATTANNUR,190139,3,BIJU ELAKKUZHI,MALE,41,GENERAL,BJP,Lotus,17815,408,18223,11.75,FALSE
15,MATTANNUR,190139,4,RAFEEK KEECHERY,MALE,44,GENERAL,SDPI,Scissors,4173,28,4201,2.71,FALSE
15,MATTANNUR,190139,,NOTA,,,,NOTA,NOTA,781,15,796,0.51,FALSE
15,MATTANNUR,190139,6,AGUSTHY N A,MALE,51,GENERAL,IND,HOCKEY and BALL,603,16,619,0.4,FALSE
16,PERAVOOR,178302,1,Adv. Sunny Joseph,MALE,68,GENERAL,INC,Hand,64784,1922,66706,46.93,TRUE
16,PERAVOOR,178302,2,K V Sakkeer Hussain,MALE,38,GENERAL,CPI(M),"Hammer, Sickle and Star",61942,1592,63534,44.7,FALSE
16,PERAVOOR,178302,3,Smitha Jayamohan,FEMALE,47,GENERAL,BJP,Lotus,8956,199,9155,6.44,FALSE
16,PERAVOOR,178302,4,A C Jalaluddeen,MALE,58,GENERAL,SDPI,Scissors,1530,11,1541,1.08,FALSE
16,PERAVOOR,178302,,NOTA,,,,NOTA,NOTA,392,12,404,0.28,FALSE
16,PERAVOOR,178302,6,Sakkeer Hussain S/o Hamsa,MALE,40,GENERAL,IND,Football,240,3,243,0.17,FALSE
16,PERAVOOR,178302,7,Sunny Vazhakkamalayil,MALE,52,GENERAL,IND,Pen Nib with Seven Rays,121,0,121,0.09,FALSE
16,PERAVOOR,178302,8,Sakkeer E K S/o Asiya,MALE,44,GENERAL,IND,Glass Tumbler,101,15,116,0.08,FALSE
16,PERAVOOR,178302,9,P K Saji,MALE,55,GENERAL,NWLBRP,Ring,104,2,106,0.07,FALSE
16,PERAVOOR,178302,10,John Pallikkamalil,MALE,56,GENERAL,SDC,Auto- Rickshaw,88,4,92,0.06,FALSE
16,PERAVOOR,178302,11,Narayanakumar,MALE,59,GENERAL,IND,Pineapple,55,5,60,0.04,FALSE
16,PERAVOOR,178302,12,Sunny Muthukulathel,MALE,55,GENERAL,IND,DIAMOND,60,0,60,0.04,FALSE
17,MANANTHAVADY,195326,1,O.R.KELU,MALE,51,ST,CPI(M),"Hammer, Sickle and Star",70807,1729,72536,47.54,TRUE
17,MANANTHAVADY,195326,2,P.K.Jayalakshmi,FEMALE,40,ST,INC,Hand,61741,1513,63254,41.46,FALSE
17,MANANTHAVADY,195326,3,Palliyara Mukundan,MALE,47,ST,BJP,Lotus,12911,231,13142,8.61,FALSE
17,MANANTHAVADY,195326,4,Babitha Sreenu,FEMALE,33,ST,SDPI,Scissors,1966,26,1992,1.31,FALSE
17,MANANTHAVADY,195326,,NOTA,,,,NOTA,NOTA,792,5,797,0.52,FALSE
17,MANANTHAVADY,195326,6,Lakshmi,FEMALE,53,ST,IND,Pineapple,374,8,382,0.25,FALSE
17,MANANTHAVADY,195326,7,Kelu K.K. S/o Kunkan,MALE,63,ST,IND,Stethoscope,274,14,288,0.19,FALSE
17,MANANTHAVADY,195326,8,Vijaya Cheloor,FEMALE,34,ST,BSP,Elephant,188,2,190,0.12,FALSE
18,SULTHANBATHERY,220642,1,I.C BALAKRISHNAN,MALE,45,ST,INC,Hand,79152,1925,81077,48.42,TRUE
18,SULTHANBATHERY,220642,2,M.S VISWANATHAN,MALE,49,ST,CPI(M),"Hammer, Sickle and Star",67616,1639,69255,41.36,FALSE
18,SULTHANBATHERY,220642,3,C.K JANU,FEMALE,50,ST,BJP,Lotus,14934,264,15198,9.08,FALSE
18,SULTHANBATHERY,220642,,NOTA,,,,NOTA,NOTA,1142,18,1160,0.69,FALSE
18,SULTHANBATHERY,220642,5,ONDAN PANIYAN,MALE,86,ST,IND,Auto- Rickshaw,730,12,742,0.44,FALSE
19,KALPETTA,201192,1,Adv.T SIDDIQU,MALE,46,GENERAL,INC,Hand,68845,1407,70252,46.15,TRUE
19,KALPETTA,201192,2,M.V.SHREYAMSKUMAR,MALE,53,GENERAL,LJD,Tractor Chalata Kisan,63392,1390,64782,42.56,FALSE
19,KALPETTA,201192,3,SUBEESH T M,MALE,42,GENERAL,BJP,Lotus,13868,245,14113,9.27,FALSE
19,KALPETTA,201192,4,ASWIN BHIMNATH,MALE,25,SC,BSP,Elephant,915,13,928,0.61,FALSE
19,KALPETTA,201192,,NOTA,,,,NOTA,NOTA,809,19,828,0.54,FALSE
19,KALPETTA,201192,6,T.SIDIQUE S/o ABDULLA,MALE,44,GENERAL,IND,Glass Tumbler,634,7,641,0.42,FALSE
19,KALPETTA,201192,7,SUNIL VAIDYAR,MALE,39,ST,ADHRMPI,Pot,444,11,455,0.3,FALSE
19,KALPETTA,201192,8,SHYLESH.K,MALE,34,GENERAL,IND,Football,204,6,210,0.14,FALSE
20,VADAKARA,167694,1,K.K.REMA,FEMALE,50,GENERAL,RMPOI,Football,63418,1675,65093,47.63,TRUE
20,VADAKARA,167694,2,MANAYATH CHANDRAN,MALE,65,GENERAL,LJD,Pot,55672,1930,57602,42.15,FALSE
20,VADAKARA,167694,3,ADVOCATE M. RAJESH KUMAR,MALE,49,GENERAL,BJP,Lotus,10033,192,10225,7.48,FALSE
20,VADAKARA,167694,4,MUSTHAFA PALERI,MALE,42,GENERAL,SDPI,Scissors,2820,16,2836,2.08,FALSE
20,VADAKARA,167694,,NOTA,,,,NOTA,NOTA,347,6,353,0.26,FALSE
20,VADAKARA,167694,6,GANGADHARAN MADAPPALLY,MALE,65,GENERAL,IND,Table,182,4,186,0.14,FALSE
20,VADAKARA,167694,7,K.T.K RAMA PADANNAYIL,FEMALE,39,GENERAL,IND,Television,128,9,137,0.1,FALSE
20,VADAKARA,167694,8,RAMA KUNIYIL,FEMALE,56,GENERAL,IND,Balloon,112,14,126,0.09,FALSE
20,VADAKARA,167694,9,VELLUPARAMBATH CHANDRAN,MALE,63,GENERAL,IND,Gas Cylinder,60,3,63,0.05,FALSE
20,VADAKARA,167694,10,RAMA CHERIYA KAYYIL,FEMALE,54,GENERAL,IND,Auto- Rickshaw,50,2,52,0.04,FALSE
21,KUTTIADI,202518,1,K P KUNHAMMED KUTTI MASTER,MALE,69,GENERAL,CPI(M),"Hammer, Sickle and Star",77265,2878,80143,47.2,TRUE
21,KUTTIADI,202518,2,PARAKKAL ABDULLA,MALE,61,GENERAL,IUML,Ladder,77561,2249,79810,47.01,FALSE
21,KUTTIADI,202518,3,P P MURALI MASTER,MALE,51,GENERAL,BJP,Lotus,8919,220,9139,5.38,FALSE
21,KUTTIADI,202518,,NOTA,,,,NOTA,NOTA,282,14,296,0.17,FALSE
21,KUTTIADI,202518,5,SURESH BABU M K,MALE,60,GENERAL,IND,Table,125,3,128,0.08,FALSE
21,KUTTIADI,202518,6,V P PRATHEESH,MALE,37,GENERAL,IND,COCONUT FARM,103,5,108,0.06,FALSE
21,KUTTIADI,202518,7,K K KUNHAMMAD KUTTY,MALE,62,GENERAL,IND,Dish Antenna,70,10,80,0.05,FALSE
21,KUTTIADI,202518,8,ABDULLA S/o POKKER,MALE,71,GENERAL,IND,Auto- Rickshaw,75,0,75,0.04,FALSE
22,NADAPURAM,216491,1,E. K. VIJAYAN,MALE,68,GENERAL,CPI,Ears of Corn And Sickle,80571,2722,83293,47.46,TRUE
22,NADAPURAM,216491,2,ADV. K. PRAVEEN KUMAR,MALE,51,GENERAL,INC,Hand,77102,2155,79257,45.16,FALSE
22,NADAPURAM,216491,3,M. P. RAJAN,MALE,60,GENERAL,BJP,Lotus,10321,217,10538,6,FALSE
22,NADAPURAM,216491,4,K. K. NASAR MASTER,MALE,45,GENERAL,SDPI,Scissors,1654,22,1676,0.95,FALSE
22,NADAPURAM,216491,,NOTA,,,,NOTA,NOTA,307,9,316,0.18,FALSE
22,NADAPURAM,216491,6,T.PRAVEEN KUMAR S/O KANNAN,MALE,47,GENERAL,IND,Cauliflower,256,2,258,0.15,FALSE
22,NADAPURAM,216491,7,SREEDHARAN K K,MALE,72,GENERAL,NALAP,Table,163,2,165,0.09,FALSE
23,QUILANDY,206652,1,Kanathil Jameela,FEMALE,54,GENERAL,CPI(M),"Hammer, Sickle and Star",73406,2222,75628,46.66,TRUE
23,QUILANDY,206652,2,N. Subramaniyan,MALE,63,GENERAL,INC,Hand,65807,1349,67156,41.43,FALSE
23,QUILANDY,206652,3,N.P. Radhakrishnan,MALE,62,GENERAL,BJP,Lotus,17213,342,17555,10.83,FALSE
23,QUILANDY,206652,4,Jameela. P.P.,FEMALE,48,GENERAL,IND,Boat with Man and Sail,646,5,651,0.4,FALSE
23,QUILANDY,206652,,NOTA,,,,NOTA,NOTA,482,10,492,0.3,FALSE
23,QUILANDY,206652,6,Subrahmanyan Kanaran,MALE,43,GENERAL,IND,Glass Tumbler,380,1,381,0.24,FALSE
23,QUILANDY,206652,7,Praveen Cheruvath,MALE,52,GENERAL,SUCI,Battery torch,221,0,221,0.14,FALSE
24,PERAMBRA,198218,1,T.P. RAMAKRISHNAN,MALE,71,GENERAL,CPI(M),"Hammer, Sickle and Star",82691,3332,86023,52.54,TRUE
24,PERAMBRA,198218,2,C H EBRAHIMKUTTY S/O KUNJAMMED,MALE,56,GENERAL,IND,Auto- Rickshaw,61530,1901,63431,38.74,FALSE
24,PERAMBRA,198218,3,ADV. K V SUDHEER,MALE,47,GENERAL,BJP,Lotus,10834,331,11165,6.82,FALSE
24,PERAMBRA,198218,4,ISMAIL KAMMANA,MALE,50,GENERAL,SDPI,Scissors,1441,24,1465,0.89,FALSE
24,PERAMBRA,198218,5,IBRAHIMKUTTY M S/O POKKER,MALE,76,GENERAL,IND,Camera,900,15,915,0.56,FALSE
24,PERAMBRA,198218,,NOTA,,,,NOTA,NOTA,449,9,458,0.28,FALSE
24,PERAMBRA,198218,7,V K CHANDRAN,MALE,51,GENERAL,IND,Tractor Chalata Kisan,275,5,280,0.17,FALSE
25,BALUSSERI,225249,1,Adv. K.M. SACHINDEV,MALE,27,SC,CPI(M),"Hammer, Sickle and Star",88612,3227,91839,50.47,TRUE
25,BALUSSERI,225249,2,DHARMAJAN BOLGATTY,MALE,45,SC,INC,Hand,69145,2322,71467,39.28,FALSE
25,BALUSSERI,225249,3,LIBIN BALUSSERY,MALE,29,SC,BJP,Lotus,16033,457,16490,9.06,FALSE
25,BALUSSERI,225249,4,CHANDRIKA,FEMALE,47,SC,WPOI,Gas Cylinder,856,33,889,0.49,FALSE
25,BALUSSERI,225249,5,JOBISH BALUSSERY,MALE,32,SC,BSP,Elephant,465,11,476,0.26,FALSE
25,BALUSSERI,225249,,NOTA,,,,NOTA,NOTA,397,34,431,0.24,FALSE
25,BALUSSERI,225249,7,DHARMENDRAN,MALE,43,SC,IND,Glass Tumbler,235,12,247,0.14,FALSE
25,BALUSSERI,225249,8,MOHANDAS UNNIKULAM,MALE,57,SC,RPI(A),Auto- Rickshaw,109,6,115,0.06,FALSE
26,ELATHUR,204036,1,A .K Saseendran,MALE,75,GENERAL,NCP,Clock,80607,3032,83639,50.89,TRUE
26,ELATHUR,204036,2,Zulphikar Mayoori,MALE,53,GENERAL,IND,Football,43621,1516,45137,27.46,FALSE
26,ELATHUR,204036,3,T P Jayachandran Master,MALE,59,GENERAL,BJP,Lotus,31056,954,32010,19.48,FALSE
26,ELATHUR,204036,4,TAHIR MOKKANDI,MALE,52,GENERAL,WPOI,Gas Cylinder,1911,89,2000,1.22,FALSE
26,ELATHUR,204036,,NOTA,,,,NOTA,NOTA,960,24,984,0.6,FALSE
26,ELATHUR,204036,6,RADHAKRISHNAN P K,MALE,40,GENERAL,IND,Television,548,32,580,0.35,FALSE
27,KOZHIKODE NORTH,181191,1,Thottathil Ravindran,MALE,73,GENERAL,CPI(M),"Hammer, Sickle and Star",57357,1767,59124,42.98,TRUE
27,KOZHIKODE NORTH,181191,2,K M ABHIJITH,MALE,26,GENERAL,INC,Hand,44759,1437,46196,33.58,FALSE
27,KOZHIKODE NORTH,181191,3,M T RAMESH,MALE,50,GENERAL,BJP,Lotus,30241,711,30952,22.5,FALSE
27,KOZHIKODE NORTH,181191,,NOTA,,,,NOTA,NOTA,513,3,516,0.38,FALSE
27,KOZHIKODE NORTH,181191,5,N ABHIJITH,MALE,26,GENERAL,IND,Batsman,328,0,328,0.24,FALSE
27,KOZHIKODE NORTH,181191,6,K RAHIM,MALE,31,GENERAL,SUCI,Battery torch,152,4,156,0.11,FALSE
27,KOZHIKODE NORTH,181191,7,A RAMESH,MALE,54,GENERAL,IND,Funnel,94,10,104,0.08,FALSE
27,KOZHIKODE NORTH,181191,8,V P RAMESH,MALE,48,GENERAL,IND,DIAMOND,84,12,96,0.07,FALSE
27,KOZHIKODE NORTH,181191,9,URANDIYIL RAVEENDRAN,MALE,56,GENERAL,IND,Dish Antenna,75,15,90,0.07,FALSE
28,KOZHIKODE SOUTH,157765,1,AHAMMAD DEVARKOVIL,MALE,61,GENERAL,INL,Glass Tumbler,51582,975,52557,44.15,TRUE
28,KOZHIKODE SOUTH,157765,2,ADV. NOORBEENA RASHEED,FEMALE,58,GENERAL,IUML,Ladder,39393,705,40098,33.68,FALSE
28,KOZHIKODE SOUTH,157765,3,NAVYA HARIDAS,FEMALE,36,GENERAL,BJP,Lotus,24314,559,24873,20.89,FALSE
